id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info
5254,30代,Self Enquiry,1,2040秒,Small Business,female,3.0,4.0,Deluxe,3.0,3,0,2,Manager,392400.0,離婚済み、車未所持、こども1人
5255,59際,Self Enquiry,1,16分,Large Business,Female,2.0,4.0,Basic,4.0,4,0,4,Executive,401085.0,結婚済み/自家用車なし/子供の数不明
5256,３６才,Self Enquiry,2,15分,Salaried,Male,3.0,5.0,Basic,3.0,年に2回,0,4,Executive,月収30.0万円,独身 自動車所有　子供2人
5257,33才,Self Enquiry,2,19分,Salaried,Male,3.0,4.0,Deluxe,3.0,3,0,3,Manager,345120.0,結婚済み	自家用車なし	こども2人
5258,44歳,Company Invited,2,15分,Small Business,Female,3.0,4.0,Standard,3.0,年に2回,0,2,Senior Manager,364680.0,離婚済み/自動車所有/子供2人
5259,32歳,Company Invited,2,15分,Small Business,male,3.0,4.0,Standard,3.0,2,0,2,Senior Manager,404970.0,離婚済み/車所持/子供1人
5260,51歳,Self Enquiry,1,12分,Small Business,male,3.0,4.0,Standard,3.0,5,1,1,Senior Manager,349275.0,独身、車なし、子供2人
5261,５８歳,Self Enquiry,1,25分,Small Business,female,3.0,4.0,Deluxe,3.0,2,1,1,Manager,363285.0,"未婚,車未所持、子供1人"
5262,40代,Company Invited,1,13分,Small Business,Female,4.0,4.0,Deluxe,3.0,7,0,3,Manager,385095.0,"結婚済み,自動車所有,こども3人"
5263,50代,Self Enquiry,1,15分,Small Business,Ｍａｌｅ,3.0,4.0,Standard,3.0,5,0,3,Senior Manager,380865.0,離婚済み／車保有なし／子供2人
5264,48歳,Self Enquiry,1,11分,Small Business,Male,3.0,4.0,Basic,3.0,7,0,4,Executive,,結婚済み、車所持、子供有り(2人)
5265,25歳,Self Enquiry,1,14分,Small Business,MALE,3.0,4.0,BASIC,3.0,3,0,4,Executive,308895.0,結婚済み、車所持、子供2人
5266,33歳,Company Invited,3,16分,Small Business,Male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,461445.0,離婚済み　車保有なし　1児
5267,20代,Self Enquiry,3,7分,Small Business,Female,2.0,,Basic,3.0,3,0,1,Executive,月収30.0万円,独身、車未所持、子供1人
5268,33歳,Company Invited,2,,Salaried,Male,1.0,,Basiϲ,3.0,年に3回,0,2,Executive,251670.0,独身 自動車未所有 子供無し
5269,36歳,Company Invited,2,10分,Salaried,Ｆｅｍａｌｅ,2.0,,De|uxe,3.0,年に3回,0,2,Manager,304260.0,離婚済み/車所持/子供1人
5270,32歳,Company Invited,3,16分,Small Business,Male,2.0,,DELUXE,3.0,年に3回,0,1,Manager,316260.0,未婚、自動車未所有、子供1人
5271,24才,Company Invited,2,420秒,Small Business,ＭＡＬＥ,2.0,,Deluxe,3.0,2,0,2,Manager,308340.0,独身 車未所持 子供1人
5272,39歳,Self Enquiry,1,10分,Small Business,Male,3.0,6.0,BASIC,3.0,4,0,2,Executive,月収32.0万円,離婚済み、自動車所有、子供なし
5273,36際,Self Enquiry,1,10分,Salaried,Male,3.0,6.0,Basic,3.0,3,0,1,Executive,355320.0,離婚済み 乗用車所持 こども1人
5274,44歳,Self Enquiry,1,420秒,Salaried,Fe Male,3.0,6.0,Standard,3.0,5,0,2,Senior Manager,月収40.0万円,"未婚,自家用車なし,子供1人"
5275,53歳,Self Enquiry,1,8分,Salaried,FEMALE,3.0,4.0,standard,3.0,5,0,1,Senior Manager,468630.0,結婚済み／車所持／子供1人
5276,30歳,Company Invited,1,10分,Salaried,Female,2.0,3.0,deluxe,3.0,年に1回,0,2,Manager,月収31.0万円,結婚済み／車保有なし／子供1人
5277,53歳,Self Enquiry,1,9分,Small Business,female,2.0,1.0,BASIC,3.0,2,0,1,Executive,269010.0,"結婚済み,車所持、子供1人"
5278,５４歳,Self Enquiry,1,600秒,Small Business,Ｆｅｍａｌｅ,2.0,3.0,standard,4.0,4,0,2,Senior Manager,453465.0,"独身,自動車未所有,子供1人"
5279,41歳,Company Invited,1,34分,Small Business,Female,1.0,3.0,Deluxe,3.0,3,0,1,Manager,302145.0,独身 自家用車あり 子供無し
5280,38歳,Self Enquiry,1,1020秒,Small Business,FEMALE,1.0,3.0,Basic,4.0,2,0,2,Executive,月収30.0万円,結婚済み、車所持、子供無し
5281,31歳,Self Enquiry,3,17分,Small Business,Female,2.0,3.0,basic,3.0,3,0,1,Executive,315150.0,離婚済み、自家用車あり、子供1人
5282,39才,Self Enquiry,1,10分,Small Business,Female,3.0,4.0,Super Deluxe,3.0,3,0,5,AVP,月収56.0万円,離婚済み、車所持、子供2人
5283,20代,Company Invited,1,16分,Salaried,Fe Male,2.0,5.0,Standard,4.0,2,0,4,Senior Manager,376575.0,未婚 自動車未所有 子供無し
5284,24歳,Self Enquiry,2,15分,Small Business,Female,1.0,3.0,Basic,3.0,2,1,2,Executive,月収30.0万円,独身、自家用車あり、子供なし
5285,44歳,Self Enquiry,1,13分,Salaried,Male,3.0,4.0,King,3.0,,0,5,VP,493455.0,結婚済み 車未所持 子供2人
5286,40代,Self Enquiry,2,17分,Salaried,Male,3.0,4.0,King,3.0,2,0,2,VP,547230.0,結婚済み/自動車所有/子供1人
5287,59際,Self Enquiry,1,8分,Salaried,MALE,2.0,1.0,Super Deluxe,4.0,6,1,1,AVP,441765.0,結婚済み、車所持、子供1人
5288,26歳,Self Enquiry,2,22分,Small Business,Male,3.0,4.0,Deluxe,3.0,3,0,3,Manager,447900.0,"未婚、車未所持,子供2人"
5289,56歳,Self Enquiry,2,1080秒,Small Business,Male,3.0,400.0,King,3.0,,0,2,VP,567360.0,結婚済み 自家用車なし こども1人
5290,28才,Self Enquiry,2,15分,Small Business,Female,3.0,5.0,basic,3.0,年に3回,0,2,Executive,月収30.0万円,結婚済み、自動車所有、子供有り(1人)
5291,43歳,Self Enquiry,2,1920秒,Small Business,Fe Male,3.0,5.0,Deluxe,3.0,7,0,2,Manager,331470.0,未婚　自家用車なし　子供1人
5292,40代,Company Invited,2,480秒,Salaried,Male,3.0,5.0,Deluxe,3.0,8,0,2,Manager,364395.0,結婚済み、車未所持、子供1人
5293,40代,Company Invited,2,18分,Small Business,Male,3.0,5.0,Deluxe,3.0,年に3回,0,2,Managеr,353565.0,"結婚済み,自動車所有,子供1人"
5294,36歳,Self Enquiry,2,6分,Small Business,Male,2.0,3.0,Standard,3.0,1,0,1,Senior Manager,月収49.0万円,独身／自動車所有／こども1人
5295,31歳,Self Enquiry,2,24分,Salaried,Female,3.0,5.0,Deluxe,3.0,3,0,2,Managеr,352065.0,離婚済み／自動車未所有／こども1人
5296,27歳,Self Enquiry,2,36分,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,321345.0,結婚済み、車未所持、子供1人
5297,29際,Self Enquiry,2,16分,Small Business,Female,3.0,5.0,Basıc,3.0,年に7回,0,2,Executive,月収26.0万円,独身、自家用車なし、子供2人
5298,33歳,Company Invited,2,17分,Salaried,Male,3.0,5.0,Deluxe,3.0,年に2回,0,1,Manager,353610.0,"結婚済み,自動車所有,こども1人"
5299,36歳,Self Enquiry,2,,Salaried,Male,4.0,5.0,Deluxe,3.0,3,0,1,Manager,339495.0,"独身、自動車未所有,子供有り(1人)"
5300,30代,Company Invited,2,35分,Small Business,Male,3.0,5.0,Deluxe,3.0,3,1,2,Manager,月収32.0万円,離婚済み	車未所持	子供1人
5301,35歳,Company Invited,2,780秒,Salaried,female,3.0,5.0,Deluxe,3.0,3,1,1,Manager,324420.0,結婚済み、自動車所有、子供1人
5302,五十四歳,Company Invited,1,12分,Salaried,MALE,3.0,5.0,Deluxe,3.0,年に3回,0,2,Manager,320790.0,結婚済み 車所持 子供1人
5303,45歳,Self Enquiry,1,30分,Salaried,Male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,354150.0,結婚済み/自家用車あり/こども1人
5304,20代,Self Enquiry,1,8分,Salaried,MALE,3.0,5.0,basic,3.0,3,0,2,Executive,336495.0,"結婚済み,車未所持,子供1人"
5305,42歳,Self Enquiry,1,32分,Small Business,female,3.0,5.0,Deluxe,3.0,3,0,2,Manager,352020.0,結婚済み 車所持 こども1人
5306,33才,Self Enquiry,2,1260秒,Small Business,Male,3.0,4.0,Deluxe,3.0,2,1,2,Manager,342135.0,結婚済み 車所持 2児
5307,34歳,Company Invited,1,10分,Salaried,Male,4.0,5.0,Deluxe,3.0,3,0,2,Manager,月収36.0万円,"未婚、自家用車なし,こども1人"
5308,30代,Self Enquiry,1,7分,Salaried,Ｍａｌｅ,4.0,4.0,Basic,3.0,3,0,2,Executive,498075.0,結婚済み	自家用車なし	子供1人
5309,51才,Self Enquiry,3,11分,Salaried,Male,4.0,4.0,Basic,3.0,5,0,1,Executive,346335.0,結婚済み、乗用車所持、こども1人
5310,30代,Company Invited,2,32分,Small Business,Female,4.0,4.0,DELUXE,3.0,5,0,2,Manager,375510.0,離婚済み、自家用車なし、子供1人
5311,39歳,Self Enquiry,2,1980秒,Small Business,Male,4.0,4.0,Deluxe,3.0,3,0,2,Manager,494640.0,独身、自家用車あり、2児
5312,35歳,Self Enquiry,3,900秒,Salaried,male,3.0,4.0,deluxe,3.0,5,0,4,Manager,391860.0,結婚済み、車所持、こども1人
5313,２９歳,Self Enquiry,1,13分,Small Business,Ｆｅｍａｌｅ,4.0,4.0,Basic,3.0,3,0,2,Executive,363195.0,"独身,車未所持,子供1人"
5314,48歳,Self Enquiry,1,16分,Salaried,ＭＡＬＥ,4.0,4.0,De|uxe,3.0,年に5回,0,2,Manαger,月収36.0万円,離婚済み／車未所持／子供1人
5315,47歳,Self Enquiry,1,12分,Salaried,Female,3.0,5.0,Deluxe,3.0,3,0,4,Manager,月収50.0万円,結婚済み 車未所持 子供2人
5316,28歳,Self Enquiry,1,7分,Small Business,MALE,3.0,4.0,basic,4.0,7,0,2,Executive,262650.0,"離婚済み、車未所持,子供なし"
5317,47歳,Self Enquiry,3,33分,Large Business,Female,3.0,4.0,DELUXE,4.0,5,0,2,Manager,321090.0,離婚済み、自動車未所有、子供の数不明
5318,37歳,Company Invited,1,780秒,Salaried,ＭＡＬＥ,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,448935.0,結婚済み	車未所持	子供なし
5319,53歳,Company Invited,1,16分,Salaried,female,3.0,4.0,Standard,4.0,2,0,1,Senior Manager,384900.0,未婚、車所持、非育児家庭
5320,24歳,Self Enquiry,1,13分,Small Business,female,3.0,4.0,Basic,3.0,2,0,4,Executive,266220.0,独身	車所持	子供1人
5321,25歳,Self Enquiry,1,7分,Large Business,Male,3.0,4.0,Basic,3.0,3,0,3,Executive,388620.0,独身 車所持 子供なし
5322,43歳,Company Invited,1,,Salaried,Male,3.0,4.0,Basic,3.0,5,0,3,Executive,311085.0,結婚済み、車保有、子供無し
5323,52歳,Self Enquiry,3,25分,Large Business,male,3.0,4.0,Standard,4.0,年に5回,0,3,Senior Manager,357465.0,結婚済み、車所持、こども2人
5324,30代,Self Enquiry,2,14分,Small Business,Female,3.0,4.0,basic,3.0,半年に1回,0,4,Executive,259470.0,"結婚済み
車所持
子供2人"
5325,27歳,Company Invited,2,360秒,Small Business,Male,4.0,4.0,Basic,3.0,3,0,4,Executive,324555.0,独身/車未所持/子供3人
5326,30歳,Self Enquiry,2,10分,Large Business,Male,3.0,4.0,deluxe,4.0,3,0,3,Manager,月収33.0万円,"離婚済み,自家用車なし,こども2人"
5327,54歳,Self Enquiry,2,14分,Small Business,Male,3.0,4.0,DELUXE,3.0,2,0,3,Manager,339795.0,"結婚済み,自家用車なし,こども2人"
5328,37歳,Self Enquiry,2,13分,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,4,Manager,月収30.0万円,離婚済み、車未所持、子供2人
5329,18歳,Self Enquiry,2,15分,Small Business,Female,3.0,4.0,Basic,3.0,3,0,4,Executive,331695.0,結婚済み／自動車所有／子供2人
5330,35歳,Self Enquiry,1,13分,Large Business,Female,2.0,3.0,Standard,5.0,年に5回,0,2,Senior Manager,440130.0,離婚済み、乗用車なし、子供なし
5331,55歳,Company Invited,1,1020秒,Large Business,Ｆｅｍａｌｅ,2.0,3.0,Standard,4.0,5,0,2,Senior Manager,394905.0,離婚済み 車所持 子供なし
5332,27歳,Self Enquiry,1,17分,Large Business,Female,2.0,3.0,Basic,4.0,1,0,1,Executive,270360.0,独身 車あり 子供無し
5333,29歳,Self Enquiry,2,15分,Small Business,Female,2.0,3.0,Basic,4.0,2,0,2,Executive,273795.0,独身 車保有 子供無し
5334,42歳,Company Invited,1,9分,Small Business,male,2.0,3.0,King,5.0,2,0,2,VP,268530.0,結婚済み 自家用車なし 子供なし
5335,49歳,Self Enquiry,3,19分,Large Business,Fe Male,2.0,3.0,stan𝔡ard,4.0,1,0,1,Senior Manager,月収40.0万円,離婚済み 車保有 子供なし
5336,３０歳,Company Invited,2,10分,Salaried,Male,2.0,3.0,STANDARD,4.0,1,0,1,Senior Manager,352605.0,"結婚済み,自家用車あり,非育児家庭"
5337,39歳,Self Enquiry,1,720秒,Small Business,Male,2.0,3.0,Basic,4.0,年に2回,0,1,Executive,272355.0,離婚済み、自動車未所有、子供なし
5338,57歳,Company Invited,2,14分,Large Business,Male,2.0,3.0,Standard,4.0,年に5回,0,2,Senior Manager,月収40.0万円,結婚済み、自動車未所有、子供無し
5339,50代,Company Invited,2,900秒,Small Business,MALE,2.0,3.0,standard,4.0,1,0,1,Senior Manager,429600.0,結婚済み、車所持、子供なし
5340,37歳,Self Enquiry,1,6分,Small Business,Ｆｅｍａｌｅ,2.0,3.0,Standard,4.0,5,0,1,Senior Manager,385740.0,離婚済み 自動車未所有 子供なし
5341,23才,Self Enquiry,2,7分,Salaried,male,2.0,3.0,BASIC,4.0,2,0,1,Executive,月収20.0万円,"独身,車未所持,子供なし"
5342,35際,Company Invited,1,720秒,Salaried,Female,2.0,3.0,standard,4.0,1,0,1,Senior Manager,436770.0,結婚済み 車保有 子供無し
5343,50歳,Self Enquiry,1,15分,Salaried,Female,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,月収35.0万円,未婚 自動車所有　子供ゼロ
5344,50才,Company Invited,3,7分,Salaried,Fe Male,2.0,3.0,standard,4.0,2,0,2,Senior Manager,365850.0,未婚 車所持 子供なし
5345,59歳,Company Invited,1,15分,Small Business,Ｍａｌｅ,2.0,3.0,Super Deluxe,4.0,1,0,1,AVＰ,486330.0,結婚済み、自家用車あり、子供なし
5346,30代,Self Enquiry,2,17分,Small Business,male,2.0,3.0,DELUXE,4.0,1,0,2,Manager,355875.0,独身、車未所持、子供無し
5347,29歳,Self Enquiry,1,10分,Large Business,Female,2.0,3.0,basic,4.0,4,0,1,Executive,月収26.0万円,離婚済み　車保有なし　子供無し
5348,52歳,Company Invited,1,13分,Salaried,Fe Male,2.0,3.0,standard,4.0,2,0,2,Senior Manager,月収30.0万円,未婚、自動車所有、子供なし
5349,53歳,Self Enquiry,1,900秒,Salaried,Female,2.0,3.0,Standard,4.0,6,0,2,Senior Manager,394020.0,結婚済み／車未所持／非育児家庭
5350,51歳,Company Invited,2,360秒,Salaried,male,2.0,3.0,Standard,4.0,2,0,2,Senior Manager,366480.0,結婚済み、車所持、子供なし
5351,58歳,Self Enquiry,2,32分,Salaried,Male,3.0,4.0,Deluxe,3.0,5,0,4,Manager,474735.0,結婚済み 車未所持 子供2人
5352,36歳,Self Enquiry,2,21分,Salaried,MALE,3.0,4.0,DELUXE,3.0,2,0,4,VP,394380.0,結婚済み、車所持、こども2人
5353,24歳,Self Enquiry,3,8分,Small Business,Ｆｅｍａｌｅ,3.0,5.0,Basic,3.0,2,0,2,Executive,月収27.0万円,離婚済み、乗用車なし、子供2人
5354,35歳,Self Enquiry,2,8分,Salaried,Ｆｅｍａｌｅ,3.0,5.0,DELUXE,3.0,2,0,1,Manager,343245.0,未婚 自家用車なし 子供1人
5355,３３歳,Self Enquiry,3,8分,Small Business,female,3.0,5.0,Basic,4.0,2,0,2,Executive,311040.0,"結婚済み,車未所持,子供2人"
5356,５０歳,Self Enquiry,3,14分,Small Business,Female,3.0,5.0,Deluxe,3.0,5,0,2,Manager,329550.0,結婚済み　車未所持 子供有り(1人)
5357,23歳,Self Enquiry,2,8分,Small Business,male,3.0,5.0,BASIC,3.0,7,0,2,Executive,270045.0,結婚済み 車未所持 こども1人
5358,20代,Self Enquiry,2,,Salaried,Female,3.0,5.0,Deluxe,3.0,5,0,1,Manager,303090.0,独身 車所持 子供1人
5359,37歳,Self Enquiry,2,2100秒,Small Business,Ｍａｌｅ,3.0,5.0,Deluxe,3.0,3,0,2,Manager,月収30.0万円,未婚、車未所持、子供1人
5360,47歳,Company Invited,2,360秒,Small Business,female,3.0,5.0,Deluxe,3.0,4,0,2,Manager,313935.0,離婚済み 車所持 子供1人
5361,38歳,Company Invited,3,9分,Small Business,Male,3.0,5.0,SUPER DELUXE,3.0,7,0,2,AVP,477195.0,独身、自家用車あり、子供2人
5362,36才,Company Invited,2,660秒,Salaried,Male,3.0,5.0,Deluxe,3.0,5,0,2,Manager,316455.0,離婚済み 自動車未所有 こども1人
5363,28歳,Self Enquiry,1,15分,Small Business,Male,4.0,5.0,Deluxe,3.0,3,0,2,Manager,344520.0,結婚済み/自動車未所有/子供有り 1人
5364,56歳,Self Enquiry,2,8分,Small Business,Male,4.0,5.0,Standard,3.0,7,0,2,Senior Manager,495255.0,結婚済み/車所持/子供1人
5365,46歳,Self Enquiry,2,29分,Salaried,Ｍａｌｅ,2.0,3.0,Super Deluxe,4.0,5,1,2,AVP,441255.0,結婚済み/自家用車あり/子供なし
5366,53歳,Company Invited,1,840秒,Salaried,Fe Male,2.0,3.0,Standard,4.0,2,1,1,Senior Manager,343965.0,未婚/乗用車なし/子供なし
5367,24歳,Self Enquiry,2,10分,Small Business,Male,3.0,5.0,Deluxe,3.0,2,0,1,Manager,月収33.0万円,未婚	車なし	こども1人
5368,38歳,Company Invited,1,14分,Salaried,Male,3.0,6.0,standard,3.0,,0,1,Senior Manager,421410.0,独身、自動車未所有、こども2人
5369,22歳,Self Enquiry,2,17分,Small Business,male,4.0,4.0,Deluxe,3.0,3,0,1,Manαgеr,362295.0,未婚/車所持/子供2人
5370,三十七歳,Self Enquiry,2,29分,Salaried,male,3.0,5.0,King,3.0,,0,2,VP,569400.0,結婚済み／車未所持／子供2人
5371,38歳,Self Enquiry,1,8分,Small Business,Female,3.0,5.0,Basic,3.0,2,0,2,Executive,月収26.0万円,結婚済み　車保有 子供2人
5372,５３歳,Self Enquiry,1,9分,Small Business,Ｍａｌｅ,3.0,5.0,Standard,3.0,3,0,2,Senior Manager,427320.0,未婚/自動車未所有/子供1人
5373,25歳,Self Enquiry,1,16分,Small Business,Ｆｅｍａｌｅ,3.0,5.0,Basic,3.0,3,0,2,Execｕtive,322830.0,独身/自動車未所有/子供1人
5374,45歳,Company Invited,1,480秒,Salaried,Male,3.0,5.0,ᗞeluxe,3.0,3,0,1,Manager,363090.0,離婚済み、自動車所有、1児
5375,35歳,Company Invited,1,8分,Large Business,Female,3.0,5.0,Basic,3.0,2,0,2,Executive,月収32.0万円,"結婚済み,自動車所有,こども2人"
5376,30才,Self Enquiry,1,10分,Large Business,Male,3.0,5.0,Standard,3.0,2,0,2,Senior Manager,357960.0,結婚済み/車所持/子供有り(1人)
5377,38歳,Self Enquiry,1,13分,Small Business,Male,3.0,5.0,DELUXE,3.0,年に3回,0,2,Manager,366585.0,未婚、自動車未所有、こども1人
5378,37歳,Company Invited,1,,Salaried,MALE,3.0,5.0,Deluxe,3.0,3,0,2,Manager,332340.0,独身、車未所持、こども2人
5379,35歳,Self Enquiry,1,360秒,Salaried,male,3.0,5.0,Basic,3.0,1,0,2,Executive,303900.0,離婚済み、自動車所有、子供1人
5380,30歳,Self Enquiry,1,30分,Small Business,Female,3.0,5.0,Basic,3.0,2,0,2,Executive,508545.0,結婚済み	車なし	こども2人
5381,４６歳,Self Enquiry,1,17分,Salaried,female,3.0,5.0,deluxe,3.0,7,0,2,Manager,374970.0,"独身,車未所持,子供1人"
5382,32歳,Self Enquiry,1,9分,Salaried,Male,3.0,5.0,deluxe,3.0,7,0,2,Manager,317055.0,結婚済み 自動車未所有 子供有り 2人
5383,37歳,Self Enquiry,1,8分,Salaried,Male,3.0,5.0,deluxe,4.0,1,0,2,Manager,347715.0,離婚済み、自動車所有、子供1人
5384,50歳,Company Invited,1,15分,Salaried,Female,3.0,5.0,standard,3.0,3,0,2,AVP,月収50.0万円,"結婚済み,車保有,子供2人"
5385,３７歳,Self Enquiry,1,32分,Small Business,Male,3.0,5.0,Standard,3.0,7,0,1,Senior Manager,412815.0,"結婚済み,自家用車あり,こども2人"
5386,31歳,Company Invited,1,20分,Salaried,Female,3.0,5.0,DELUXE,3.0,年に3回,0,2,Manager,月収30.0万円,結婚済み、車所持、子供有り(1人)
5387,52歳,Self Enquiry,1,12分,Salaried,Male,3.0,5.0,King,3.0,4,0,2,AVP,543720.0,結婚済み、自動車所有、子供2人
5388,４０代,Self Enquiry,2,9分,Salaried,Male,3.0,5.0,BASIC,3.0,7,0,3,Executive,月収30.0万円,結婚済み 自動車未所有 こども2人
5389,３６歳,Self Enquiry,1,14分,Small Business,Male,3.0,4.0,KING,3.0,5,0,5,VP,500100.0,結婚済み 自動車未所有 子供有り(2人)
5390,46歳,Company Invited,1,480秒,Small Business,ＭＡＬＥ,3.0,4.0,Basic,3.0,7,0,3,Executive,364215.0,結婚済み、車所持、子供2人
5391,37歳,Self Enquiry,1,8分,Large Business,Male,3.0,4.0,BASΙC,3.0,年に3回,0,4,Executive,322905.0,結婚済み 乗用車なし 子供2人
5392,23歳,Self Enquiry,2,20分,Small Business,Female,2.0,2.0,Basic,3.0,2,0,3,Executive,319560.0,独身 乗用車所持 こども1人
5393,50代,Self Enquiry,2,12分,Small Business,Male,3.0,2.0,deluxe,3.0,2,0,4,Senior Manager,361290.0,結婚済み、車保有なし、子供有り 2人
5394,33歳,Self Enquiry,2,15分,Small Business,FEMALE,2.0,2.0,Deluxe,3.0,3,0,3,Manager,352755.0,"離婚済み,車未所持,子供1人"
5395,42歳,Self Enquiry,2,15分,Small Business,MALE,4.0,4.0,basi𝘤,3.0,3,0,2,Executive,341685.0,結婚済み 車未所持 1児
5396,36歳,Self Enquiry,2,13分,Small Business,Ｆｅｍａｌｅ,4.0,4.0,deluxe,3.0,2,0,1,Manager,月収30.0万円,離婚済み、自動車所有、子供1人
5397,30歳,Self Enquiry,1,15分,Salaried,Male,3.0,4.0,Basic,3.0,7,0,4,Executive,307560.0,結婚済み/車未所持/こども2人
5398,三十一歳,Self Enquiry,3,16分,Salaried,Female,2.0,,deluxe,3.0,3,0,3,Manager,297675.0,結婚済み 自動車未所有 こども1人
5399,35歳,Self Enquiry,3,27分,Small Business,Ｆｅｍａｌｅ,2.0,1.0,Basic,3.0,2,1,4,Executive,259215.0,"結婚済み、自動車所有,子供1人"
5400,35歳,Self Enquiry,2,780秒,Salaried,Male,2.0,2.0,Deluxe,3.0,5,1,4,Manager,月収30.0万円,結婚済み　車なし　子供有り(1人)
5401,44歳,Company Invited,2,8分,Large Business,Male,3.0,5.0,deluxe,3.0,5,0,4,Manager,329505.0,結婚済み、自動車未所有、こども2人
5402,57歳,Self Enquiry,1,11分,Small Business,Female,4.0,5.0,Deluxe,3.0,6,0,2,Manager,月収40.0万円,結婚済み 車保有 こども1人
5403,50代,Self Enquiry,3,8分,Salaried,female,2.0,3.0,Deluxe,3.0,1,0,2,Manager,425505.0,結婚済み	車未所持	子供1人
5404,30歳,Self Enquiry,2,14分,Small Business,FEMALE,2.0,3.0,Basic,3.0,2,0,1,Executive,258360.0,独身 車所持 子供無し
5405,,Company Invited,2,8分,Small Business,Female,2.0,4.0,Deluxe,3.0,2,0,2,Manager,279570.0,独身 車未所持 子供ゼロ
5406,50代,Self Enquiry,3,11分,Small Business,MALE,2.0,4.0,Basic,3.0,6,0,1,Executive,326340.0,結婚済み、車所持、子供1人
5407,33歳,Self Enquiry,3,14分,Small Business,Female,2.0,3.0,Basic,3.0,2,0,1,Executive,月収27.0万円,離婚済み／車あり／子供1人
5408,40代,Company Invited,2,8分,Salaried,Female,2.0,3.0,Basic,3.0,2,0,1,Executive,月収27.0万円,離婚済み 車保有なし 子供1人
5409,56歳,Company Invited,2,7分,Salaried,Male,2.0,3.0,SUPER DELUXE,3.0,7,0,2,AVP,454365.0,独身 車所持 こども1人
5410,31歳,Company Invited,2,960秒,Salaried,male,2.0,3.0,Basic,3.0,3,0,2,Executive,264165.0,独身、車未所持、子供なし
5411,３０代,Self Enquiry,2,8分,Salaried,Female,2.0,3.0,Deluxe,3.0,2,0,2,Manager,424215.0,結婚済み 自動車未所有 子供無し
5412,34才,Company Invited,3,23分,Small Business,Male,2.0,3.0,Basic,3.0,3,0,2,Executive,月収30.0万円,"独身,自家用車なし,子供なし"
5413,５５歳,Self Enquiry,2,28分,Salaried,male,2.0,3.0,Super Deluxe,3.0,4,0,2,AVP,436455.0,結婚済み 車未所持　子供1人
5414,４６歳,,2,,Small Business,ＦＥＭＡＬＥ,2.0,3.0,Deluxe,3.0,3,0,1,Manager,,離婚済み、車未所持、子供なし
5415,33才,Self Enquiry,1,13分,Large Business,male,3.0,5.0,Basic,3.0,4,0,3,Executive,268770.0,"結婚済み,自動車未所有,子供2人"
5416,25歳,Self Enquiry,1,36分,Small Business,Female,3.0,5.0,Basic,3.0,3,0,4,Executive,327360.0,未婚 自動車所有 子供2人
5417,２８歳,Self Enquiry,1,480秒,Small Business,Male,4.0,4.0,Basic,3.0,2,0,1,Executive,316380.0,離婚済み 車あり 子供有り 2人
5418,34歳,Company Invited,1,17分,Small Business,Female,4.0,5.0,Basic,3.0,3,0,1,Executive,316080.0,独身 自動車未所有　子供1人
5419,40代,Self Enquiry,2,9分,Small Business,Female,4.0,5.0,Deluxe,3.0,3,0,2,Manager,335685.0,結婚済み、自動車未所有、こども1人
5420,27歳,Self Enquiry,1,1140秒,Salaried,MALE,3.0,5.0,Basic,3.0,3,0,5,Executive,月収32.0万円,結婚済み、車所持、子供2人
5421,55歳,Self Enquiry,1,7分,Salaried,Male,4.0,5.0,King,3.0,5,0,4,VP,453375.0,結婚済み 車未所持　こども3人
5422,55歳,Self Enquiry,1,28分,Salaried,Male,3.0,4.0,Super Deluxe,3.0,1,0,3,AVP,月収51.0万円,独身 車所持 子供1人
5423,24才,Company Invited,1,16分,Small Business,ｍａｌｅ,3.0,5.0,Basic,3.0,3,1,3,Executive,314610.0,結婚済み、車未所持、子供2人
5424,21歳,Company Invited,2,13分,Salaried,Male,2.0,3.0,Basic,3.0,2,1,2,Executive,256365.0,独身 自動車未所有　子供1人
5425,29歳,Company Invited,1,420秒,Salaried,Male,2.0,2.0,Standard,3.0,3,0,3,Senior Manager,318060.0,結婚済み　自家用車あり　こども1人
5426,,Company Invited,1,11分,Small Business,ＭＡＬＥ,2.0,4.0,Basic,3.0,7,0,2,Executive,276000.0,結婚済み 車所持 子供なし
5427,51歳,Self Enquiry,1,8分,Large Business,Female,2.0,3.0,Basic,3.0,6,0,2,Executive,月収30.0万円,独身／車未所持／1児
5428,32歳,Company Invited,1,17分,Salaried,Female,2.0,3.0,Basic,3.0,2,0,2,Executive,262710.0,"独身,乗用車所持,子供無し"
5429,二十八歳,Self Enquiry,1,,Small Business,Male,2.0,3.0,Basic,3.0,3,0,1,Execｕｔive,253545.0,離婚済み、車未所持、子供なし
5430,36歳,Self Enquiry,1,720秒,Small Business,MALE,2.0,3.0,BASIC,3.0,半年に1回,0,2,Executive,263460.0,独身、車所持、1児
